model_mode,fold,antibiotic_id,antibiotic,n_val_pairs,auc
bio_prior_gated_implicit_hypernetwork,0,23,Clarithromycin,268,0.7839962121212122
bio_prior_gated_implicit_hypernetwork,0,24,Clindamycin,3313,0.9017944547080516
bio_prior_gated_implicit_hypernetwork,0,25,Colistin,7703,0.9789016967117928
bio_prior_gated_implicit_hypernetwork,0,26,Cotrimoxazol,299,0.7418226507846473
bio_prior_gated_implicit_hypernetwork,0,27,Cotrimoxazole,5566,0.8657237624603534
bio_prior_gated_implicit_hypernetwork,0,28,Daptomycin,3529,0.8910617374627656
bio_prior_gated_implicit_hypernetwork,0,29,Doxycycline,156,0.42269736842105265
bio_prior_gated_implicit_hypernetwork,0,30,Ertapenem,7256,0.9232495794785532
bio_prior_gated_implicit_hypernetwork,0,31,Erythromycin,3402,0.8934206554759309
bio_prior_gated_implicit_hypernetwork,0,32,Fluconazole,51,0.16000000000000003
bio_prior_gated_implicit_hypernetwork,0,33,Fosfomycin,5947,0.7285547430020951
bio_prior_gated_implicit_hypernetwork,0,34,Fusidic acid,2472,0.8496789921856646
bio_prior_gated_implicit_hypernetwork,0,35,Gentamicin,8248,0.9116406549090894
bio_prior_gated_implicit_hypernetwork,0,36,Gentamicin_high_level,141,0.7133779264214045
bio_prior_gated_implicit_hypernetwork,0,37,Imipenem,11454,0.9685493642664426
bio_prior_gated_implicit_hypernetwork,0,38,Itraconazole,46,0.7125
bio_prior_gated_implicit_hypernetwork,0,39,Levofloxacin,9155,0.8824880365636284
bio_prior_gated_implicit_hypernetwork,0,40,Linezolid,3888,0.924419474636449
bio_prior_gated_implicit_hypernetwork,0,41,Meropenem,9736,0.9352926251593776
bio_prior_gated_implicit_hypernetwork,0,42,Meropenem_with_meningitis,26,0.5694444444444444
bio_prior_gated_implicit_hypernetwork,0,43,Meropenem_without_meningitis,17,0.7333333333333334
bio_prior_gated_implicit_hypernetwork,0,44,Micafungin,52,0.727891156462585
bio_prior_gated_implicit_hypernetwork,0,45,Minocycline,1925,0.8753123895836611
bio_prior_gated_implicit_hypernetwork,0,46,Moxifloxacin,196,0.9913360693114455
bio_prior_gated_implicit_hypernetwork,0,47,Mupirocin,1644,0.9711133171676403
bio_prior_gated_implicit_hypernetwork,0,48,Nitrofurantoin,4290,0.8930356653067748
bio_prior_gated_implicit_hypernetwork,0,49,Norfloxacin,4999,0.8592837192090934
bio_prior_gated_implicit_hypernetwork,0,50,Oxacillin,3116,0.9157475240808574
bio_prior_gated_implicit_hypernetwork,0,51,Penicillin,3416,0.9518278982759492
bio_prior_gated_implicit_hypernetwork,0,52,Penicillin_with_meningitis,59,0.9264705882352942
bio_prior_gated_implicit_hypernetwork,0,53,Penicillin_with_other_infections,59,0.901098901098901
bio_prior_gated_implicit_hypernetwork,0,54,Penicillin_with_pneumonia,59,1.0
bio_prior_gated_implicit_hypernetwork,0,55,Piperacillin,3757,0.9075774009215511
bio_prior_gated_implicit_hypernetwork,0,56,Piperacillin-Tazobactam,5912,0.8598890266611987
bio_prior_gated_implicit_hypernetwork,0,57,Polymyxin B,501,0.9989813143954829
bio_prior_gated_implicit_hypernetwork,0,58,Posaconazole,48,0.15217391304347827
bio_prior_gated_implicit_hypernetwork,0,59,Pristinamycin,1333,0.9670185300472406
bio_prior_gated_implicit_hypernetwork,0,60,Rifampicin,2294,0.8975341841385597
bio_prior_gated_implicit_hypernetwork,0,61,Strepomycin_high_level,12,0.85
bio_prior_gated_implicit_hypernetwork,0,62,Teicoplanin,2830,0.9438698010849909
bio_prior_gated_implicit_hypernetwork,0,63,Tetracycline,3321,0.907952545410333
bio_prior_gated_implicit_hypernetwork,0,64,Ticarcillin,1720,0.9223590274392753
bio_prior_gated_implicit_hypernetwork,0,65,Tigecycline,3683,0.9926483944210185
bio_prior_gated_implicit_hypernetwork,0,66,Tobramycin,9022,0.8848644089897897
bio_prior_gated_implicit_hypernetwork,0,67,Vancomycin,4169,0.9737525595430543
bio_prior_gated_implicit_hypernetwork,0,68,Voriconazole,53,0.9423076923076923
bio_prior_gated_implicit_hypernetwork,1,0,5-Fluorocytosine,73,0.7916666666666666
bio_prior_gated_implicit_hypernetwork,1,1,Amikacin,8917,0.8878942175573674
bio_prior_gated_implicit_hypernetwork,1,2,Amoxicillin,41,0.9681372549019608
bio_prior_gated_implicit_hypernetwork,1,3,Amoxicillin-Clavulanic acid,5737,0.9145156186842592
bio_prior_gated_implicit_hypernetwork,1,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,17,1.0
bio_prior_gated_implicit_hypernetwork,1,5,Ampicillin,4266,0.9499177689395082
bio_prior_gated_implicit_hypernetwork,1,6,Anidulafungin,74,0.6243550051599588
bio_prior_gated_implicit_hypernetwork,1,7,Azithromycin,35,0.8076923076923077
bio_prior_gated_implicit_hypernetwork,1,8,Aztreonam,4334,0.8504400167215763
bio_prior_gated_implicit_hypernetwork,1,9,Benzylpenicillin,140,0.8920377867746289
bio_prior_gated_implicit_hypernetwork,1,10,Caspofungin,74,0.9892857142857143
bio_prior_gated_implicit_hypernetwork,1,11,Cefazolin,1972,0.9359895166453265
bio_prior_gated_implicit_hypernetwork,1,12,Cefepime,10149,0.8893742561859563
bio_prior_gated_implicit_hypernetwork,1,13,Cefixime,2987,0.7741995090145977
bio_prior_gated_implicit_hypernetwork,1,14,Cefotaxime,3914,0.8842616732750349
bio_prior_gated_implicit_hypernetwork,1,15,Cefoxitin,1301,0.9637355272359934
bio_prior_gated_implicit_hypernetwork,1,16,Cefpodoxime,1283,0.9102762747991473
bio_prior_gated_implicit_hypernetwork,1,17,Ceftazidime,7734,0.848379597643654
bio_prior_gated_implicit_hypernetwork,1,18,Ceftolozane-Tazobactam,21,0.4333333333333333
bio_prior_gated_implicit_hypernetwork,1,19,Ceftriaxone,5337,0.9039667908237143
bio_prior_gated_implicit_hypernetwork,1,20,Cefuroxime,6803,0.888350236033231
bio_prior_gated_implicit_hypernetwork,1,21,Chloramphenicol,1574,0.9495802806892147
bio_prior_gated_implicit_hypernetwork,1,22,Ciprofloxacin,12253,0.8671367711754988
bio_prior_gated_implicit_hypernetwork,1,23,Clarithromycin,269,0.7077953914038243
bio_prior_gated_implicit_hypernetwork,1,24,Clindamycin,3353,0.8961833116139477
bio_prior_gated_implicit_hypernetwork,1,25,Colistin,7730,0.977474759850403
bio_prior_gated_implicit_hypernetwork,1,26,Cotrimoxazol,290,0.8111190306486101
bio_prior_gated_implicit_hypernetwork,1,27,Cotrimoxazole,5544,0.8504736075292901
bio_prior_gated_implicit_hypernetwork,1,28,Daptomycin,3547,0.8406660989686819
bio_prior_gated_implicit_hypernetwork,1,29,Doxycycline,171,0.6454046639231824
bio_prior_gated_implicit_hypernetwork,1,30,Ertapenem,7258,0.9306739992419604
bio_prior_gated_implicit_hypernetwork,1,31,Erythromycin,3453,0.8888238657293454
bio_prior_gated_implicit_hypernetwork,1,32,Fluconazole,74,0.7159420289855073
bio_prior_gated_implicit_hypernetwork,1,33,Fosfomycin,6008,0.7496102232240754
bio_prior_gated_implicit_hypernetwork,1,34,Fusidic acid,2522,0.8720615215264188
bio_prior_gated_implicit_hypernetwork,1,35,Gentamicin,8376,0.9145990052772576
bio_prior_gated_implicit_hypernetwork,1,36,Gentamicin_high_level,119,0.7850187265917602
bio_prior_gated_implicit_hypernetwork,1,37,Imipenem,11492,0.970742290987085
bio_prior_gated_implicit_hypernetwork,1,38,Itraconazole,72,0.7614080834419817
bio_prior_gated_implicit_hypernetwork,1,39,Levofloxacin,9073,0.8775908494673008
bio_prior_gated_implicit_hypernetwork,1,40,Linezolid,3827,0.9277297721916732
bio_prior_gated_implicit_hypernetwork,1,41,Meropenem,9788,0.9470439979467248
bio_prior_gated_implicit_hypernetwork,1,42,Meropenem_with_meningitis,27,0.375
bio_prior_gated_implicit_hypernetwork,1,43,Micafungin,74,0.928921568627451
bio_prior_gated_implicit_hypernetwork,1,44,Minocycline,1955,0.8826421686777143
bio_prior_gated_implicit_hypernetwork,1,45,Moxifloxacin,159,0.9871471774193548
bio_prior_gated_implicit_hypernetwork,1,46,Mupirocin,1683,0.956913778256897
bio_prior_gated_implicit_hypernetwork,1,47,Nitrofurantoin,4222,0.8976480178053743
bio_prior_gated_implicit_hypernetwork,1,48,Norfloxacin,4927,0.8613152617111545
bio_prior_gated_implicit_hypernetwork,1,49,Oxacillin,3152,0.9234979959332925
bio_prior_gated_implicit_hypernetwork,1,50,Penicillin,3445,0.9474785911314584
bio_prior_gated_implicit_hypernetwork,1,51,Penicillin_with_meningitis,62,0.7645211930926217
bio_prior_gated_implicit_hypernetwork,1,52,Penicillin_with_other_infections,62,0.7468805704099822
bio_prior_gated_implicit_hypernetwork,1,53,Penicillin_with_pneumonia,62,0.675
bio_prior_gated_implicit_hypernetwork,1,54,Piperacillin,3835,0.9185355413056824
bio_prior_gated_implicit_hypernetwork,1,55,Piperacillin-Tazobactam,5893,0.8823586041035552
bio_prior_gated_implicit_hypernetwork,1,56,Polymyxin B,516,1.0
bio_prior_gated_implicit_hypernetwork,1,57,Posaconazole,73,0.7470588235294117
bio_prior_gated_implicit_hypernetwork,1,58,Pristinamycin,1304,0.9621089890755048
bio_prior_gated_implicit_hypernetwork,1,59,Rifampicin,2366,0.8850181690255653
bio_prior_gated_implicit_hypernetwork,1,60,Strepomycin_high_level,14,0.2666666666666667
bio_prior_gated_implicit_hypernetwork,1,61,Teicoplanin,2793,0.92952189291377
bio_prior_gated_implicit_hypernetwork,1,62,Tetracycline,3328,0.911180490969792
bio_prior_gated_implicit_hypernetwork,1,63,Ticarcillin,1766,0.9160975940665702
bio_prior_gated_implicit_hypernetwork,1,64,Tigecycline,3688,0.9949311120845896
bio_prior_gated_implicit_hypernetwork,1,65,Tobramycin,9055,0.8866963699048627
bio_prior_gated_implicit_hypernetwork,1,66,Vancomycin,4145,0.955409214092141
bio_prior_gated_implicit_hypernetwork,1,67,Voriconazole,73,0.7789855072463769
bio_prior_gated_implicit_hypernetwork,2,0,5-Fluorocytosine,58,0.8070175438596492
bio_prior_gated_implicit_hypernetwork,2,1,Amikacin,8802,0.8911610294029269
bio_prior_gated_implicit_hypernetwork,2,2,Amoxicillin,42,0.8979591836734694
bio_prior_gated_implicit_hypernetwork,2,3,Amoxicillin-Clavulanic acid,5820,0.9007725388585169
bio_prior_gated_implicit_hypernetwork,2,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,15,0.9
bio_prior_gated_implicit_hypernetwork,2,5,Ampicillin,4212,0.9561261533944369
bio_prior_gated_implicit_hypernetwork,2,6,Anidulafungin,62,0.5464285714285715
bio_prior_gated_implicit_hypernetwork,2,7,Azithromycin,45,0.7955555555555556
bio_prior_gated_implicit_hypernetwork,2,8,Aztreonam,4173,0.8522883469349133
bio_prior_gated_implicit_hypernetwork,2,9,Benzylpenicillin,142,0.8261278195488723
bio_prior_gated_implicit_hypernetwork,2,10,Caspofungin,64,0.9919354838709677
bio_prior_gated_implicit_hypernetwork,2,11,Cefazolin,1942,0.9240174920978493
bio_prior_gated_implicit_hypernetwork,2,12,Cefepime,9968,0.8728732481231938
bio_prior_gated_implicit_hypernetwork,2,13,Cefixime,2913,0.7764955528466297
bio_prior_gated_implicit_hypernetwork,2,14,Cefotaxime,3748,0.8826120648982696
bio_prior_gated_implicit_hypernetwork,2,15,Cefoxitin,1197,0.957094050879521
bio_prior_gated_implicit_hypernetwork,2,16,Cefpodoxime,1323,0.8906002492238156
bio_prior_gated_implicit_hypernetwork,2,17,Ceftazidime,7626,0.8394304489974984
bio_prior_gated_implicit_hypernetwork,2,18,Ceftolozane-Tazobactam,21,0.7592592592592593
bio_prior_gated_implicit_hypernetwork,2,19,Ceftriaxone,5427,0.8821395264439408
bio_prior_gated_implicit_hypernetwork,2,20,Cefuroxime,6671,0.877646182303977
bio_prior_gated_implicit_hypernetwork,2,21,Chloramphenicol,1534,0.955365034846167
bio_prior_gated_implicit_hypernetwork,2,22,Ciprofloxacin,12152,0.8791745666028535
bio_prior_gated_implicit_hypernetwork,2,23,Clarithromycin,277,0.7765910102358701
bio_prior_gated_implicit_hypernetwork,2,24,Clindamycin,3393,0.8911281583020924
bio_prior_gated_implicit_hypernetwork,2,25,Colistin,7609,0.9730351747547465
bio_prior_gated_implicit_hypernetwork,2,26,Cotrimoxazol,298,0.8399367559523809
bio_prior_gated_implicit_hypernetwork,2,27,Cotrimoxazole,5643,0.8618926973653459
bio_prior_gated_implicit_hypernetwork,2,28,Daptomycin,3593,0.8622887004745907
bio_prior_gated_implicit_hypernetwork,2,29,Doxycycline,166,0.692722371967655
bio_prior_gated_implicit_hypernetwork,2,30,Ertapenem,7205,0.9301906680808727
bio_prior_gated_implicit_hypernetwork,2,31,Erythromycin,3507,0.8929637620219073
bio_prior_gated_implicit_hypernetwork,2,32,Fluconazole,62,0.9672131147540983
bio_prior_gated_implicit_hypernetwork,2,33,Fosfomycin,5901,0.7536765748479929
bio_prior_gated_implicit_hypernetwork,2,34,Fusidic acid,2535,0.8496778795648715
bio_prior_gated_implicit_hypernetwork,2,35,Gentamicin,8265,0.9132330498464447
bio_prior_gated_implicit_hypernetwork,2,36,Gentamicin_high_level,140,0.8156329651656755
bio_prior_gated_implicit_hypernetwork,2,37,Imipenem,11485,0.9684761826501502
bio_prior_gated_implicit_hypernetwork,2,38,Itraconazole,56,0.3990384615384615
bio_prior_gated_implicit_hypernetwork,2,39,Levofloxacin,9167,0.8940459973931812
bio_prior_gated_implicit_hypernetwork,2,40,Linezolid,3965,0.8762869198312238
bio_prior_gated_implicit_hypernetwork,2,41,Meropenem,9688,0.9356794832994896
bio_prior_gated_implicit_hypernetwork,2,42,Meropenem_with_meningitis,23,0.47619047619047616
bio_prior_gated_implicit_hypernetwork,2,43,Micafungin,62,0.9548022598870056
bio_prior_gated_implicit_hypernetwork,2,44,Minocycline,1938,0.8894276055215583
bio_prior_gated_implicit_hypernetwork,2,45,Moxifloxacin,175,0.9681470695303968
bio_prior_gated_implicit_hypernetwork,2,46,Mupirocin,1653,0.9599615266235764
bio_prior_gated_implicit_hypernetwork,2,47,Nitrofurantoin,4235,0.900561208071557
bio_prior_gated_implicit_hypernetwork,2,48,Norfloxacin,5007,0.87127974964435
bio_prior_gated_implicit_hypernetwork,2,49,Oxacillin,3157,0.9073913676547063
bio_prior_gated_implicit_hypernetwork,2,50,Penicillin,3495,0.9512421797080424
bio_prior_gated_implicit_hypernetwork,2,51,Penicillin_with_meningitis,54,0.6360225140712945
bio_prior_gated_implicit_hypernetwork,2,52,Penicillin_with_other_infections,54,0.6011904761904762
bio_prior_gated_implicit_hypernetwork,2,53,Penicillin_with_pneumonia,54,0.6923076923076923
bio_prior_gated_implicit_hypernetwork,2,54,Piperacillin,3680,0.9172532184563866
bio_prior_gated_implicit_hypernetwork,2,55,Piperacillin-Tazobactam,5915,0.8578984201348536
bio_prior_gated_implicit_hypernetwork,2,56,Polymyxin B,505,0.9986345381526105
bio_prior_gated_implicit_hypernetwork,2,57,Posaconazole,61,0.23333333333333328
bio_prior_gated_implicit_hypernetwork,2,58,Pristinamycin,1358,0.9626825985621901
bio_prior_gated_implicit_hypernetwork,2,59,Rifampicin,2354,0.8866429020759069
bio_prior_gated_implicit_hypernetwork,2,60,Strepomycin_high_level,21,0.6057692307692308
bio_prior_gated_implicit_hypernetwork,2,61,Teicoplanin,2891,0.9536101569340608
bio_prior_gated_implicit_hypernetwork,2,62,Tetracycline,3378,0.9095266146448125
bio_prior_gated_implicit_hypernetwork,2,63,Ticarcillin,1676,0.9160494212766717
bio_prior_gated_implicit_hypernetwork,2,64,Tigecycline,3713,0.9922132345128042
bio_prior_gated_implicit_hypernetwork,2,65,Tobramycin,8954,0.8942146711447405
bio_prior_gated_implicit_hypernetwork,2,66,Vancomycin,4271,0.9792024697710316
bio_prior_gated_implicit_hypernetwork,2,67,Voriconazole,62,0.5901639344262295
bio_prior_gated_implicit_hypernetwork,3,0,Amikacin,8823,0.8871054906782699
bio_prior_gated_implicit_hypernetwork,3,1,Amoxicillin,51,0.9503105590062112
bio_prior_gated_implicit_hypernetwork,3,2,Amoxicillin-Clavulanic acid,5725,0.9179751524053561
bio_prior_gated_implicit_hypernetwork,3,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,19,0.8428571428571429
bio_prior_gated_implicit_hypernetwork,3,4,Ampicillin,4313,0.9560768862153294
bio_prior_gated_implicit_hypernetwork,3,5,Anidulafungin,54,0.7361111111111112
bio_prior_gated_implicit_hypernetwork,3,6,Azithromycin,40,0.796875
bio_prior_gated_implicit_hypernetwork,3,7,Aztreonam,4371,0.8555262882773076
bio_prior_gated_implicit_hypernetwork,3,8,Benzylpenicillin,128,0.8674999999999999
bio_prior_gated_implicit_hypernetwork,3,9,Caspofungin,58,0.9735849056603774
bio_prior_gated_implicit_hypernetwork,3,10,Cefazolin,1929,0.9352147255373062
bio_prior_gated_implicit_hypernetwork,3,11,Cefepime,10035,0.884628021611925
bio_prior_gated_implicit_hypernetwork,3,12,Cefixime,2989,0.7831910261149316
bio_prior_gated_implicit_hypernetwork,3,13,Cefotaxime,3940,0.8888738267629821
bio_prior_gated_implicit_hypernetwork,3,14,Cefoxitin,1292,0.9589866163775775
bio_prior_gated_implicit_hypernetwork,3,15,Cefpodoxime,1199,0.8912437343358396
bio_prior_gated_implicit_hypernetwork,3,16,Ceftazidime,7704,0.8451398955416285
bio_prior_gated_implicit_hypernetwork,3,17,Ceftolozane-Tazobactam,21,0.7555555555555555
bio_prior_gated_implicit_hypernetwork,3,18,Ceftriaxone,5315,0.9044195742813255
bio_prior_gated_implicit_hypernetwork,3,19,Cefuroxime,6829,0.8788630441657729
bio_prior_gated_implicit_hypernetwork,3,20,Chloramphenicol,1588,0.9526705804565834
bio_prior_gated_implicit_hypernetwork,3,21,Ciprofloxacin,12182,0.8678761488401703
bio_prior_gated_implicit_hypernetwork,3,22,Clarithromycin,255,0.8002459199642298
bio_prior_gated_implicit_hypernetwork,3,23,Clindamycin,3291,0.8928693291425962
bio_prior_gated_implicit_hypernetwork,3,24,Colistin,7688,0.9713825833533862
bio_prior_gated_implicit_hypernetwork,3,25,Cotrimoxazol,278,0.8843650463924665
bio_prior_gated_implicit_hypernetwork,3,26,Cotrimoxazole,5542,0.8575051861751608
bio_prior_gated_implicit_hypernetwork,3,27,Daptomycin,3499,0.8847841726618705
bio_prior_gated_implicit_hypernetwork,3,28,Doxycycline,170,0.73375
bio_prior_gated_implicit_hypernetwork,3,29,Ertapenem,7306,0.929957793125732
bio_prior_gated_implicit_hypernetwork,3,30,Erythromycin,3406,0.8910376806832199
bio_prior_gated_implicit_hypernetwork,3,31,Fluconazole,57,0.43636363636363634
bio_prior_gated_implicit_hypernetwork,3,32,Fosfomycin,6020,0.7441754959561996
bio_prior_gated_implicit_hypernetwork,3,33,Fusidic acid,2495,0.8552964719289056
bio_prior_gated_implicit_hypernetwork,3,34,Gentamicin,8366,0.9153752316625203
bio_prior_gated_implicit_hypernetwork,3,35,Gentamicin_high_level,124,0.7625
bio_prior_gated_implicit_hypernetwork,3,36,Imipenem,11428,0.9698223279699625
bio_prior_gated_implicit_hypernetwork,3,37,Itraconazole,51,0.5162337662337662
bio_prior_gated_implicit_hypernetwork,3,38,Levofloxacin,9067,0.8795844089456869
bio_prior_gated_implicit_hypernetwork,3,39,Linezolid,3828,0.8996331236897275
bio_prior_gated_implicit_hypernetwork,3,40,Meropenem,9704,0.9491890796203971
bio_prior_gated_implicit_hypernetwork,3,41,Meropenem_with_meningitis,28,0.6782608695652175
bio_prior_gated_implicit_hypernetwork,3,42,Meropenem_without_meningitis,21,0.5
bio_prior_gated_implicit_hypernetwork,3,43,Micafungin,54,0.9756944444444444
bio_prior_gated_implicit_hypernetwork,3,44,Minocycline,1929,0.878389065622009
bio_prior_gated_implicit_hypernetwork,3,45,Moxifloxacin,173,0.9867132867132867
bio_prior_gated_implicit_hypernetwork,3,46,Mupirocin,1616,0.9633374835345279
bio_prior_gated_implicit_hypernetwork,3,47,Nitrofurantoin,4211,0.8903122809968325
bio_prior_gated_implicit_hypernetwork,3,48,Norfloxacin,4954,0.8548517955100724
bio_prior_gated_implicit_hypernetwork,3,49,Oxacillin,3079,0.9244284907085183
bio_prior_gated_implicit_hypernetwork,3,50,Penicillin,3455,0.9459217789302059
bio_prior_gated_implicit_hypernetwork,3,51,Penicillin_with_meningitis,37,0.8500000000000001
bio_prior_gated_implicit_hypernetwork,3,52,Penicillin_with_other_infections,37,0.8625
bio_prior_gated_implicit_hypernetwork,3,53,Penicillin_with_pneumonia,37,1.0
bio_prior_gated_implicit_hypernetwork,3,54,Piperacillin,3796,0.9270045723207316
bio_prior_gated_implicit_hypernetwork,3,55,Piperacillin-Tazobactam,5768,0.885037269524287
bio_prior_gated_implicit_hypernetwork,3,56,Polymyxin B,524,1.0
bio_prior_gated_implicit_hypernetwork,3,57,Posaconazole,51,0.72
bio_prior_gated_implicit_hypernetwork,3,58,Pristinamycin,1295,0.9714563705373486
bio_prior_gated_implicit_hypernetwork,3,59,Rifampicin,2321,0.8841007792762883
bio_prior_gated_implicit_hypernetwork,3,60,Strepomycin_high_level,18,0.49230769230769234
bio_prior_gated_implicit_hypernetwork,3,61,Teicoplanin,2790,0.9651568265682657
bio_prior_gated_implicit_hypernetwork,3,62,Tetracycline,3294,0.9110531879348716
bio_prior_gated_implicit_hypernetwork,3,63,Ticarcillin,1814,0.9256044113631497
bio_prior_gated_implicit_hypernetwork,3,64,Tigecycline,3680,0.9937057328938194
bio_prior_gated_implicit_hypernetwork,3,65,Tobramycin,8998,0.8883107454017424
bio_prior_gated_implicit_hypernetwork,3,66,Vancomycin,4127,0.9593989874244653
bio_prior_gated_implicit_hypernetwork,3,67,Voriconazole,56,0.7636363636363637
bio_prior_gated_implicit_hypernetwork,4,0,5-Fluorocytosine,63,0.09677419354838712
bio_prior_gated_implicit_hypernetwork,4,1,Amikacin,8944,0.8731835046195165
bio_prior_gated_implicit_hypernetwork,4,2,Amoxicillin,33,0.9301470588235294
bio_prior_gated_implicit_hypernetwork,4,3,Amoxicillin-Clavulanic acid,5677,0.9097672884556564
bio_prior_gated_implicit_hypernetwork,4,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,13,1.0
bio_prior_gated_implicit_hypernetwork,4,5,Ampicillin,4247,0.9574941597842361
bio_prior_gated_implicit_hypernetwork,4,6,Anidulafungin,63,0.5889212827988338
bio_prior_gated_implicit_hypernetwork,4,7,Azithromycin,40,0.7884615384615385
bio_prior_gated_implicit_hypernetwork,4,8,Aztreonam,4324,0.8411305430662084
bio_prior_gated_implicit_hypernetwork,4,9,Benzylpenicillin,134,0.9538409703504044
bio_prior_gated_implicit_hypernetwork,4,10,Caspofungin,66,0.9596774193548387
bio_prior_gated_implicit_hypernetwork,4,11,Cefazolin,1854,0.9269772392915745
bio_prior_gated_implicit_hypernetwork,4,12,Cefepime,10036,0.877202289967033
bio_prior_gated_implicit_hypernetwork,4,13,Cefixime,3028,0.7629784742415371
bio_prior_gated_implicit_hypernetwork,4,14,Cefotaxime,3898,0.8801799651861419
bio_prior_gated_implicit_hypernetwork,4,15,Cefoxitin,1210,0.9565257437597864
bio_prior_gated_implicit_hypernetwork,4,16,Cefpodoxime,1277,0.8992589998139291
bio_prior_gated_implicit_hypernetwork,4,17,Ceftazidime,7747,0.8261351542990264
bio_prior_gated_implicit_hypernetwork,4,18,Ceftazidime-Avibactam,7,0.16666666666666663
bio_prior_gated_implicit_hypernetwork,4,19,Ceftobiprole,5,1.0
bio_prior_gated_implicit_hypernetwork,4,20,Ceftolozane-Tazobactam,13,0.5909090909090908
bio_prior_gated_implicit_hypernetwork,4,21,Ceftriaxone,5322,0.8883095064280501
bio_prior_gated_implicit_hypernetwork,4,22,Cefuroxime,6755,0.8794844376383406
bio_prior_gated_implicit_hypernetwork,4,23,Chloramphenicol,1570,0.9513186200302765
bio_prior_gated_implicit_hypernetwork,4,24,Ciprofloxacin,12231,0.8749106021278217
bio_prior_gated_implicit_hypernetwork,4,25,Clarithromycin,247,0.7533296843641671
bio_prior_gated_implicit_hypernetwork,4,26,Clindamycin,3303,0.8995785672614469
bio_prior_gated_implicit_hypernetwork,4,27,Colistin,7746,0.9778761718586633
bio_prior_gated_implicit_hypernetwork,4,28,Cotrimoxazol,268,0.9279214559386973
bio_prior_gated_implicit_hypernetwork,4,29,Cotrimoxazole,5518,0.8567371847687361
bio_prior_gated_implicit_hypernetwork,4,30,Daptomycin,3530,0.9115735862311205
bio_prior_gated_implicit_hypernetwork,4,31,Doxycycline,159,0.652948402948403
bio_prior_gated_implicit_hypernetwork,4,32,Ertapenem,7313,0.9241673149524013
bio_prior_gated_implicit_hypernetwork,4,33,Erythromycin,3438,0.8977896544673054
bio_prior_gated_implicit_hypernetwork,4,34,Fluconazole,62,0.5824561403508772
bio_prior_gated_implicit_hypernetwork,4,35,Fosfomycin,6095,0.7476519013836319
bio_prior_gated_implicit_hypernetwork,4,36,Fusidic acid,2429,0.8376931146290292
bio_prior_gated_implicit_hypernetwork,4,37,Gentamicin,8379,0.9107143433683733
bio_prior_gated_implicit_hypernetwork,4,38,Gentamicin_high_level,122,0.8052721088435374
bio_prior_gated_implicit_hypernetwork,4,39,Imipenem,11516,0.9682854591151362
bio_prior_gated_implicit_hypernetwork,4,40,Itraconazole,58,0.5102040816326531
bio_prior_gated_implicit_hypernetwork,4,41,Levofloxacin,9180,0.8848492331176759
bio_prior_gated_implicit_hypernetwork,4,42,Linezolid,3850,0.8149791231732777
bio_prior_gated_implicit_hypernetwork,4,43,Meropenem,9718,0.9456176634337429
bio_prior_gated_implicit_hypernetwork,4,44,Meropenem_with_meningitis,22,0.7619047619047619
bio_prior_gated_implicit_hypernetwork,4,45,Meropenem_without_meningitis,9,1.0
bio_prior_gated_implicit_hypernetwork,4,46,Micafungin,65,0.7853107344632768
bio_prior_gated_implicit_hypernetwork,4,47,Minocycline,2024,0.8798803077799944
bio_prior_gated_implicit_hypernetwork,4,48,Moxifloxacin,195,0.9834032145352901
bio_prior_gated_implicit_hypernetwork,4,49,Mupirocin,1632,0.9559647388367112
bio_prior_gated_implicit_hypernetwork,4,50,Nitrofurantoin,4312,0.8958366656329736
bio_prior_gated_implicit_hypernetwork,4,51,Norfloxacin,5059,0.8659423803626113
bio_prior_gated_implicit_hypernetwork,4,52,Oxacillin,3056,0.9141593910209365
bio_prior_gated_implicit_hypernetwork,4,53,Penicillin,3443,0.9503088494550017
bio_prior_gated_implicit_hypernetwork,4,54,Penicillin_with_meningitis,43,0.7045454545454545
bio_prior_gated_implicit_hypernetwork,4,55,Penicillin_with_other_infections,44,0.6412698412698413
bio_prior_gated_implicit_hypernetwork,4,56,Penicillin_with_pneumonia,44,0.7128205128205128
bio_prior_gated_implicit_hypernetwork,4,57,Piperacillin,3823,0.8925576082336512
bio_prior_gated_implicit_hypernetwork,4,58,Piperacillin-Tazobactam,5791,0.8627485019560462
bio_prior_gated_implicit_hypernetwork,4,59,Polymyxin B,551,1.0
bio_prior_gated_implicit_hypernetwork,4,60,Posaconazole,59,0.4681818181818182
bio_prior_gated_implicit_hypernetwork,4,61,Pristinamycin,1401,0.9584526514295574
bio_prior_gated_implicit_hypernetwork,4,62,Rifampicin,2248,0.8722685154323044
bio_prior_gated_implicit_hypernetwork,4,63,Strepomycin_high_level,16,0.7833333333333333
bio_prior_gated_implicit_hypernetwork,4,64,Teicoplanin,2829,0.9403881819586831
bio_prior_gated_implicit_hypernetwork,4,65,Tetracycline,3312,0.9126638754846339
bio_prior_gated_implicit_hypernetwork,4,66,Ticarcillin,1704,0.9296476049799535
bio_prior_gated_implicit_hypernetwork,4,67,Tigecycline,3560,0.9965310003176134
