model_mode,species,antibiotic,mean_species_antibiotic_auc,std_species_antibiotic_auc,mean_n_val_pairs,mean_n_susceptible,mean_n_resistant,n_folds,n_folds_with_valid_auc
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Chloramphenicol,0.725284090909091,0.27278783260705985,12.4,11.2,1.2,5,4
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Ciprofloxacin,0.7950425378096623,0.09176852030921194,169.8,166.4,3.4,5,5
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Clarithromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Clindamycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Colistin,0.7941176470588236,,138.4,138.2,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Cotrimoxazol,,,8.0,8.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Cotrimoxazole,0.8445039522376134,0.11271189156280602,117.2,114.6,2.6,5,5
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Daptomycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Doxycycline,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Ertapenem,0.9650349720223821,0.04434832239607128,146.4,145.4,1.0,5,4
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Erythromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Fluconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Fosfomycin,0.3167429222932954,0.2971561625708896,63.4,61.4,2.0,5,4
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Fusidic acid,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Gentamicin,0.736842105263158,,76.4,76.2,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Imipenem,,,159.8,159.8,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Itraconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Levofloxacin,0.9215959396018403,0.09454026960682153,138.0,136.4,1.6,5,4
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Linezolid,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Meropenem,0.7916666666666666,,146.2,146.0,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Micafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Minocycline,,,0.4,2.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Moxifloxacin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Mupirocin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Nitrofurantoin,0.1428571428571429,,23.0,22.8,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Norfloxacin,0.8042757430336176,0.09438829150177175,107.4,103.8,3.6,5,5
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Oxacillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Penicillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Piperacillin,0.0625,,12.4,0.2,12.2,5,1
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Piperacillin-Tazobactam,0.8151122213654197,0.15074289347167547,111.6,107.6,4.0,5,5
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Polymyxin B,,,23.8,23.8,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Posaconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Pristinamycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Rifampicin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Teicoplanin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Tetracycline,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Ticarcillin,,,44.2,0.0,44.2,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Tigecycline,0.6991710275252592,0.05975636004964163,45.0,1.6,43.4,5,4
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Tobramycin,0.7085478608379372,0.33223314292073325,138.4,137.6,0.8,5,3
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Vancomycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Citrobacter_Koseri,Voriconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Amikacin,0.833722339132868,0.17785675143155832,307.0,303.0,4.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Amoxicillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Amoxicillin-Clavulanic acid,,,299.8,0.0,299.8,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.4,0.0,1.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ampicillin,,,67.2,0.0,67.2,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Anidulafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Azithromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Aztreonam,0.6524697263520792,0.18289336643051304,19.6,13.0,6.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Benzylpenicillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Caspofungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefazolin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefepime,0.7104608970967725,0.02876778083489701,303.8,264.4,39.4,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefixime,0.561100547963293,0.20666490570956475,18.8,10.8,8.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefotaxime,0.6537373737373737,0.1554282569774041,19.0,12.8,6.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefoxitin,,,32.8,0.0,32.8,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefpodoxime,,,90.0,0.0,90.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ceftazidime,0.6896681344578394,0.022180215779284612,313.6,224.8,88.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ceftazidime-Avibactam,,,1.0,1.0,0.0,1,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ceftobiprole,,,0.0,,,1,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ceftolozane-Tazobactam,,,0.2,1.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ceftriaxone,0.6975202598939667,0.018447916317613524,297.6,211.8,85.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cefuroxime,0.7411073488252997,0.0719027011744101,48.6,20.6,28.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Chloramphenicol,0.652962962962963,0.19376247249557757,9.4,7.6,1.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ciprofloxacin,0.7400786486815415,0.08776846267484911,320.0,302.8,17.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Clarithromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Clindamycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Colistin,0.6778042300738003,0.11040892781323171,270.8,262.8,8.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cotrimoxazol,0.7333333333333334,,13.8,13.6,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Cotrimoxazole,0.7175218568455148,0.10876567990785826,285.4,263.2,22.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Daptomycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Doxycycline,,,0.2,0.0,1.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ertapenem,0.6821138943880853,0.060490100744321804,282.6,254.2,28.4,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Erythromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Fluconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Fosfomycin,0.648289939825409,0.07778090851599144,49.0,24.8,24.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Fusidic acid,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Gentamicin,0.5309270628519455,0.3326078269725339,67.2,66.6,0.6,5,3
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Imipenem,0.700979877735144,0.2845663635407915,308.2,307.4,0.8,5,4
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Itraconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Levofloxacin,0.7251864246778916,0.12265885824225224,270.4,254.8,15.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Linezolid,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Meropenem,0.537218023561259,0.1417401788770157,283.2,282.6,0.6,5,3
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Micafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Minocycline,,,0.2,1.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Moxifloxacin,,,0.6,1.5,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Mupirocin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Nitrofurantoin,0.7816654696066461,0.10868823887238652,30.4,14.4,16.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Norfloxacin,0.6236328625728443,0.10422932906608547,125.8,115.0,10.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Oxacillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Penicillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Piperacillin,0.6156715506715507,0.10342394695675436,19.0,12.4,6.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Piperacillin-Tazobactam,0.6948154966555101,0.020828718582551115,281.0,207.4,73.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Polymyxin B,,,34.0,34.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Posaconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Pristinamycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Rifampicin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Teicoplanin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Tetracycline,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Ticarcillin,0.5605362230362231,0.10269053153650298,18.8,11.2,7.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Tigecycline,0.7,,16.0,15.8,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Tobramycin,0.790273024467865,0.11821958561225883,270.8,257.8,13.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Vancomycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterobacter_Cloacae,Voriconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Amikacin,,,293.0,0.0,293.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Amoxicillin,0.6875,0.4732423621500228,10.4,9.0,1.4,5,4
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Amoxicillin-Clavulanic acid,0.274074074074074,,140.8,140.6,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ampicillin,0.6111194042370421,0.34764782036275366,767.4,765.8,1.6,5,4
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Anidulafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Azithromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Aztreonam,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Benzylpenicillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Caspofungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefazolin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefepime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefixime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefotaxime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefoxitin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefpodoxime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ceftazidime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ceftazidime-Avibactam,,,0.0,,,1,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ceftobiprole,,,0.0,,,1,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ceftolozane-Tazobactam,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ceftriaxone,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cefuroxime,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Chloramphenicol,0.7131585068295936,0.0824328202714136,68.8,62.8,6.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ciprofloxacin,0.8377578402132346,0.020955440250274123,662.0,450.6,211.4,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Clarithromycin,,,0.6,0.0,1.5,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Clindamycin,0.70955950247633,0.45622797676167454,662.2,0.6,661.6,5,3
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Colistin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cotrimoxazol,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Cotrimoxazole,0.6467867867867868,0.2489492967029742,72.8,1.8,71.0,5,3
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Daptomycin,0.5711974110032363,,639.2,639.0,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Doxycycline,,,0.2,1.0,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ertapenem,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Erythromycin,,,627.2,0.0,627.2,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Fluconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Fosfomycin,0.5651800601384912,0.03297915546969851,565.6,520.8,44.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Fusidic acid,,,7.8,0.0,7.8,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Gentamicin,0.9966903969439004,0.0038258860493445217,670.4,7.2,663.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Gentamicin_high_level,0.701252508882678,0.05814786611538097,63.6,55.8,7.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Imipenem,0.9261157458763873,0.011318983031797413,820.0,226.6,593.4,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Itraconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Levofloxacin,0.8847907404020502,0.020270418325951764,815.8,619.6,196.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Linezolid,0.6978297400040655,0.20361929306315896,848.8,845.6,3.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Meropenem,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Micafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Minocycline,0.7464490007645572,0.011820310008580748,625.8,218.0,407.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Moxifloxacin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Mupirocin,0.29245283018867924,,106.2,0.2,106.0,5,1
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Nitrofurantoin,0.47126252652527645,0.1629423134057819,678.8,673.6,5.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Norfloxacin,0.48807070215810267,0.10048074918529541,562.8,5.8,557.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Oxacillin,0.13751147842056932,0.11265659002375207,106.4,0.6,105.8,5,2
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Penicillin,0.7550190245390216,0.10645035354714791,628.6,620.8,7.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Piperacillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Piperacillin-Tazobactam,0.27611940298507465,,140.2,140.0,0.2,5,1
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Polymyxin B,,,0.2,0.0,1.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Posaconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Pristinamycin,0.678414073633731,0.04846794765004166,626.6,56.6,570.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Rifampicin,,,0.6,0.6666666666666666,0.3333333333333333,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Strepomycin_high_level,0.6800629925629926,0.28686513884036696,14.0,9.8,4.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Teicoplanin,0.8103651320136884,0.2131171501916812,813.2,811.4,1.8,5,4
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Tetracycline,0.743265112084626,0.02323151856409946,626.6,118.4,508.2,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Ticarcillin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Tigecycline,,,187.2,187.2,0.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Tobramycin,,,627.0,0.0,627.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Vancomycin,0.7006233667254325,0.18833897737375802,853.0,850.8,2.2,5,4
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecalis,Voriconazole,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Amikacin,,,63.0,0.0,63.0,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Amoxicillin,0.9311904761904761,0.06533751548463729,18.2,5.4,12.8,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Amoxicillin-Clavulanic acid,0.8476370851370852,0.08247195887875668,27.6,5.0,22.6,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Ampicillin,0.8947546475721764,0.050659938199748934,207.2,21.2,186.0,5,5
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Anidulafungin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Azithromycin,,,0.0,,,5,0
implicit_species_hypernetwork_no_enrichment,Enterococcus_Faecium,Aztreonam,,,0.0,,,5,0
